movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
128832,tt2474024,The Last Five Years,2014,94,A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.,1,3.5
128838,tt2554274,Crimson Peak,2015,119,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.",1,3.5
128908,tt1466054,Cloudburst,2011,93,"A lesbian couple escape from their nursing home and head up to Canada to get married. Along the way, they pick up a young, male hitchhiker.",1,4.0
128975,tt2637294,Hot Tub Time Machine 2,2015,93,"When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The three end up 10 years in the future, where they need to go to find the shooter.",4,2.875
129229,tt2290553,Northmen - A Viking Saga,2014,97,A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.,1,2.0
129250,tt2933474,Superfast!,2015,99,A spoof on,1,0.5
129333,tt2582426,Julia,2014,95,"A neo-noir revenge thriller centering on Julia Shames, who after suffering a brutal trauma, falls prey to an unorthodox form of therapy to restore herself.",1,1.5
129354,tt2381941,Focus,2015,105,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",10,3.25
129428,tt2555736,The Second Best Exotic Marigold Hotel,2015,122,"As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.",2,3.0
129657,tt2401097,Tracers,2015,94,"Wanted by the Chinese mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",1,1.0
129659,tt2097298,"McFarland, USA",2015,129,Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.,1,3.5
129737,tt2358925,Unfinished Business,2015,91,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable, and unimaginable.",2,2.25
129937,tt2199571,Run All Night,2015,114,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",3,2.1666666666666665
130050,tt1991031,Digging Up the Marrow,2014,89,A documentary exploring genre based monster art takes an odd turn when the filmmakers are contacted by a man who claims he can prove that monsters are indeed real.,1,3.0
130052,tt1780798,Clown,2014,100,"A loving father finds a clown suit for his son's birthday party, only to realize that it's cursed.",1,3.5
130073,tt1661199,Cinderella,2015,105,"When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.",1,4.0
130083,tt2917388,Kidnapping Mr. Heineken,2015,95,"The inside story of the planning, execution, rousing aftermath, and ultimate downfall of the kidnappers of beer tycoon Alfred ""Freddy"" Heineken in 1983, which resulted in the largest ransom ever paid for an individual.",1,2.0
130450,tt3332064,Pan,2015,111,"Twelve-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny -- to become the hero who will be for ever known as Peter Pan.",3,2.5
130452,tt1791682,While We're Young,2014,97,A middle-aged couple's career and marriage are overturned when a disarming young couple enters their lives.,1,4.0
130482,tt0041968,Too Late for Tears,1949,99,"Through a fluke circumstance, a ruthless woman stumbles across a suitcase filled with $60,000, and is determined to hold onto it even if it means murder.",1,4.0
130490,tt2908446,Insurgent,2015,119,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.,6,2.8333333333333335
130520,tt2224026,Home,2015,94,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",8,3.25
130686,tt2118624,The Final Girls,2015,91,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.",1,3.0
131013,tt2561572,Get Hard,2015,100,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars.",8,3.125
131439,tt2393845,Kill Me Three Times,2014,90,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment.",1,3.0
131480,tt2548208,Poker Night,2014,104,"When a new detective is caught by a vicious psychopath and locked in a basement, he must use the knowledge he learned from some of the best detectives at Poker Night, then match wits against his captor.",1,2.0
131610,tt0092216,Willy/Milly,1986,86,Milly is annoyed whenever her mom tells her to behave more appropriate for a girl. She's just not interested in fancy dresses or prom dances. Some day her best friend's little brother ...,1,5.0
131656,tt2872750,Shaun the Sheep Movie,2015,85,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",2,3.0
131714,tt2493486,Last Knights,2015,115,A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master.,3,3.0
131749,tt2922440,Libre et assoupi,2014,93,"Sebastian has one ambition in life: to do nothing. His horizon is his couch. His life he does not want to live but contemplate. But today, if you do nothing - You are nothing. So driven by ...",1,3.0
131796,tt2404425,Woman in Gold,2015,109,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",1,4.0
131920,tt2962876,The Road Within,2014,100,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,1,4.5
131934,tt0089538,The Malibu Bikini Shop,1986,99,Two brothers who have just graduated from college inherit a bikini store from their aunt.,1,1.0
132046,tt1964418,Tomorrowland,2015,130,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",7,2.5
132084,tt0113638,Let It Be Me,1995,88,"After becoming engaged to Emily, Gabe finds himself watching a graceful pair of dancers in a dance studio window. Hoping to learn to dance for his upcoming wedding, Gabe enters the studio ...",1,2.5
132157,tt3450650,Paul Blart: Mall Cop 2,2015,94,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.",4,2.75
132422,tt3104930,Da Sweet Blood of Jesus,2014,123,An anthropologist awakes with a thirst for blood after an assistant stabs him with a cursed dagger.,2,3.25
132424,tt2726560,The Longest Ride,2015,123,"The lives of a young couple intertwine with a much older man, as he reflects back on a past love.",2,1.75
132454,tt1555440,Girltrash: All Night Long,2014,86,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls.",1,3.5
132488,tt2404299,Lovesick,2014,85,"The story of Charlie Darby, who has everything going for him: a great job, friends, family, the whole package. The one thing Charlie doesn't have is love, because every time he gets close, he goes clinically insane. When he meets the perfect girl, Charlie must overcome his psychosis to claim his chance at true love.",1,2.0
132496,tt1772288,Danny Collins,2015,106,An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by,1,4.5
132618,tt2044801,Kite,2014,90,"After her cop father is killed, a young woman tracks the murderer down with the help of his ex-partner.",1,1.5
132660,tt2378776,Man Up,2015,73,"Martin, a 19 year old slacker, has his life turned upside down when he gets his Mormon girlfriend pregnant so he moves in with his stoner best friend, Randall, who teaches him to be a man.",2,3.75
132660,tt3064298,Man Up,2015,88,"A single woman takes the place of a stranger's blind date, which leads to her finding the perfect boyfriend.",2,3.75
132796,tt2126355,San Andreas,2015,114,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",4,1.875
132800,tt2788716,Welcome to Me,2014,87,"When Alice Klieg wins the Mega-Millions lottery, she immediately quits her psychiatric meds and buys her own talk show.",2,3.0
133195,tt2679042,Hitman: Agent 47,2015,96,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,1,1.5
133281,tt3623726,Ricki and the Flash,2015,101,"A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.",1,2.0
133365,tt3155242,Partisan,2015,94,"Alexander, a boy who has been raised in a sequestered commune, finds that his increasing unwillingness to fall in line puts him on a collision course with Gregori, the society's charismatic and domineering leader.",1,2.0
133377,tt3327624,Infini,2015,110,"An elite 'search and rescue' team transport onto an off-world mining-facility to rescue Whit Carmichael, the lone survivor of a biological outbreak.",1,1.5
133419,tt2848292,Pitch Perfect 2,2015,115,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",9,3.4444444444444446
133545,tt2980472,Just Before I Go,2014,95,"On the verge of giving up on life, a guy travels to his hometown to make amends.",1,1.0
133645,tt2402927,Carol,2015,118,An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,1,4.0
133771,tt3464902,The Lobster,2015,119,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",7,4.0
133780,tt3499048,Güeros,2014,106,"Tomas is too much for his lone mother so she sends him to live with his older brother Federico, aka Sombra, in Mexico City.",1,3.0
133782,tt1881002,Maggie,2015,95,"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.",1,2.0
133798,tt2967224,Hot Pursuit,2015,87,An uptight and by-the-book cop tries to protect the outgoing widow of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.,1,1.5
133802,tt3205376,Slow West,2015,84,"A young Scottish man travels across America in pursuit of the woman he loves, attracting the attention of an outlaw who is willing to serve as a guide.",2,4.25
133867,tt1731701,Barely Lethal,2015,96,"A teenage special ops agent coveting a ""normal"" adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage.",1,4.5
134004,tt0439876,What Love Is,2007,93,"When Tom comes home on Valentine's Day to a ""Dear John"" Letter from his girlfriend, he spends the rest of the night talking to his four best friends about woman, sex & love until five women show up and the battle of the sexes begins.",1,5.0
134021,tt2486678,5 to 7,2014,95,"An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married and the couple can only meet between the hours of 5 and 7 each evening.",1,2.5
134041,tt0072613,Afonya,1975,92,"A carefree plumber spends his days drinking and chasing women, but the emptiness of his life starts catching up to him.",1,4.0
134130,tt3659388,The Martian,2015,144,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",48,4.0
134158,tt2948790,Return to Sender,2015,92,A nurse living in small town goes on a blind date with a man who is not the person he says he is.,1,1.5
134214,tt3312830,Youth,2015,124,A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.,4,3.5
134246,tt3247714,Survivor,2015,96,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York City, but is forced to go on the run when she is framed for crimes she did not commit.",1,0.5
134334,tt0419058,Phir Hera Pheri,2006,153,"Baburao, Raju and Shyam are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money. And so, with a don as an unknowing investor, Raju initiates a new game.",1,4.5
134368,tt3079380,Spy,2015,120,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",16,3.6875
134393,tt3152624,Trainwreck,2015,125,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",10,3.2
134515,tt0085204,BMX Bandits,1983,88,A trio of teen BMX bikers become entangled with a group of bank robbers after discovering their cache of walkie-talkies.,1,3.0
134528,tt1243974,Aloha,2015,105,A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watch-dog assigned to him.,1,0.5
134783,tt1674771,Entourage,2015,104,"Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut.",1,2.0
134808,tt3133722,No Way Jose,2015,97,"Jose Stern, an erstwhile indie-rocker relegated to playing children's birthday parties, is on the verge of turning 40 and at a crossroads in his life.",1,2.0
134853,tt2096673,Inside Out,2015,95,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",43,3.813953488372093
134881,tt0903657,Love & Mercy,2014,121,"In the 60s, Beach Boys leader",3,4.333333333333333
135133,tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,10,3.7
135137,tt2120120,Pixels,2015,105,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.",6,2.5833333333333335
135143,tt3183660,Fantastic Beasts and Where to Find Them,2016,132,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,14,3.6785714285714284
135288,tt3168230,Mr. Holmes,2015,104,"An aged, retired Sherlock Holmes deals with early dementia, as he tries to remember his final case, and a mysterious woman, whose memory haunts him. He also befriends a fan, the young son of his housekeeper, who wants him to work again.",1,3.0
135436,tt2709768,The Secret Life of Pets,2016,87,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",7,3.0714285714285716
135518,tt2140379,Self/less,2015,117,"A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem.",2,2.75
135532,tt1618442,The Last Witch Hunter,2015,106,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,3,3.3333333333333335
135534,tt3850590,Krampus,2015,98,A boy who has a bad Christmas accidentally summons a festive demon to his family home.,1,3.5
135536,tt1386697,Suicide Squad,2016,123,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,12,2.9166666666666665
135567,tt1628841,Independence Day: Resurgence,2016,120,"Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space defenses be enough?",4,2.375
135569,tt2660888,Star Trek Beyond,2016,122,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",15,3.466666666666667
135861,tt2637276,Ted 2,2015,115,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",9,2.7777777777777777
135885,tt1727770,Absolutely Anything,2015,85,"A group of eccentric aliens confers a human being with the power to do absolutely anything, as an experiment.",1,3.0
135887,tt2293640,Minions,2015,91,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",15,3.1666666666666665
136016,tt1979388,The Good Dinosaur,2015,93,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",4,3.0
136018,tt1355683,Black Mass,2015,123,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",3,2.5
136020,tt2379713,Spectre,2015,148,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",17,3.0588235294117645
136562,tt2080374,Steve Jobs,2015,122,,6,3.75
136564,tt2884018,Macbeth,2015,113,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",1,2.5
136598,tt1524930,Vacation,2015,99,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.",6,3.4166666666666665
136602,tt2428170,Creep,2014,77,"A young videographer answers an online ad for a one-day job in a remote town to record the last messages of a dying man. When he notices the man's odd behavior, he starts to question his intentions.",2,3.0
136664,tt4442130,Wild Horses,2015,100,"A detective opens up a fifteen-year-old missing persons case, and begins to suspect that the missing boy was murdered, and that a local rancher was involved.",1,1.0
136666,tt2758904,Search Party,2014,93,A pair of friends embark on a mission to reunite their pal with the woman he was going to marry.,2,2.25
136778,tt3248600,The Squeeze,2015,95,A humble young man with uncommon skills from a small southern town gets caught up in high stakes golf matches between big-time gamblers until the game becomes life and death.,1,2.0
136800,tt2145829,Robot Overlords,2014,90,"Earth has been conquered by robots from a distant galaxy. Survivors are confined to their houses and must wear electronic implants, risking incineration by robot sentries if they venture outside.",1,1.5
136850,tt0067952,Villain,1971,98,"In 1970s London, Scotland Yard orchestrates the downfall of mob boss Vic Dakin after he crosses the line by blackmailing Members of Parliament.",1,5.0
136859,tt1321869,The Lovers,2015,109,"An epic, sweeping and riveting tale of an impossible love set across two time periods and continents.",1,1.5
136864,tt2975590,Batman v Superman: Dawn of Justice,2016,152,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",16,2.34375
136958,tt0087746,Mortuary,1983,91,"Convinced that her father's death was not accidental, a beautiful girl decides to investigate to find out the truth, aided by her boyfriend. Her sleuthing draws her to a local mortuary, where many secrets will be revealed.",1,2.0
137595,tt2268016,Magic Mike XXL,2015,115,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",1,4.0
137857,tt3040964,The Jungle Book,2016,106,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",11,3.6363636363636362
138036,tt1638355,The Man from U.N.C.L.E.,2015,116,"In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.",18,3.4722222222222223
138186,tt2140423,Sorrow,2015,91,A couple of depraved killers find themselves in a different situation when the survivor takes matters into her own hands.,1,0.5
138208,tt2159988,The Walk,2015,89,"Five women murdered over five years, and now the responsibility lies to a support officer (Elizabeth) to discover where their bodies are buried. However, her own past haunts her during the investigation through the disappearance of her failed abduction case years before of nine-year-old Sarah.",2,3.0
138208,tt3488710,The Walk,2015,123,"In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers.",2,3.0
138210,tt4172430,13 Hours,2016,144,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",5,3.3
138546,tt2796678,The Opposite Sex,2014,97,"A Bet's A Bet tells the story of Vince, New England's most successful divorce attorney. To Vince, life is one big competition, and losing is unacceptable. This also applies in his dating ...",1,1.5
138610,tt2309260,The Gallows,2015,81,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.",1,1.5
138632,tt2808986,Tokyo Tribe,2014,116,"In an alternate Japan, territorial street gangs form opposing factions collectively known as the Tokyo Tribes. Merra, leader of the Wu-Ronz tribe of Bukuro crosses the line to conquer all of Tokyo. The war begins.",1,5.0
139052,tt2402101,Dark Places,2015,113,"Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.",1,2.0
139385,tt1663202,The Revenant,2015,156,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,31,3.903225806451613
139415,tt3715320,Irrational Man,2015,95,A tormented philosophy professor finds a will to live when he commits an existential act.,1,3.0
139642,tt1798684,Southpaw,2015,124,"A champion boxer fights to get his daughter back from child protective services as well as revive his professional career, after a fatal incident sends him on a rampant path of destruction.",6,2.8333333333333335
139644,tt3397884,Sicario,2015,121,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,11,3.5454545454545454
139747,tt0443465,Before We Go,2014,95,Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.,1,3.5
139855,tt2401878,Anomalisa,2015,90,A man crippled by the mundanity of his life experiences something out of the ordinary.,2,3.25
139994,tt0128221,Fracchia contro Dracula,1985,94,"Fracchia is desperate: he has to sell a house within three days, or otherwise his boss will fire him. Mister Filini comes to him, but he asks the impossible, a house with at least five ...",1,4.0
140016,tt2737926,Always Watching: A Marble Hornets Story,2015,92,"A small town news team discovers a box of video tapes where a faceless figure dressed in a dark suit, haunts and torments a family... slowly driving them insane. Soon after, they realize that the ""Operator"" has begun to stalk them as well.",1,2.0
140110,tt2361509,The Intern,2015,121,"Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",13,3.6538461538461537
140133,tt0095312,Hollywood Chainsaw Hookers,1988,75,"A detective embarks on a mission to track down a woman in L.A.'s seedy nightclubs, only to come face-to-face with a blood-thirsty cult of lethally beautiful prostitutes. Is he the next victim of Hollywood's demented Chainsaw Hookers?",1,5.0
140162,tt3774694,Love,2015,135,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.",1,4.5
140174,tt3170832,Room,2015,118,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",8,3.5625
140237,tt3687398,The Runner,2015,90,"In the aftermath of the 2010 BP oil spill, an idealistic but flawed politician is forced to confront his dysfunctional life after his career is destroyed in a sex scandal.",1,2.0
140247,tt4178092,The Gift,2015,108,A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.,4,3.25
140525,tt1741273,Secret in Their Eyes,2015,111,"A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",1,1.5
140711,tt3316948,American Ultra,2015,96,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.,6,2.6666666666666665
140715,tt1398426,Straight Outta Compton,2015,147,The rap group,7,4.214285714285714
140725,tt3813310,Cop Car,2015,88,A small-town sheriff sets out to find the two kids who have taken his car on a joy ride.,2,3.5
140816,tt3824458,Tangerine,2015,88,A hooker tears through Tinseltown on Christmas Eve searching for the pimp who broke her heart.,1,4.5
140850,tt1706598,Every Secret Thing,2014,93,"A detective looks to unravel a mystery surrounding missing children and the prime suspects: two young women who, seven years ago, were put away for an infant's death.",1,2.0
140852,tt0225009,964 Pinocchio,1991,97,"Pinocchio 964, lobotomised cyborg sex slave, is thrown out onto the street by his owners because of his inability to maintain an erection. He is befriended by a criminally insane, ...",1,1.0
140928,tt2446980,Joy,2015,124,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",5,3.2
140956,tt1677720,Ready Player One,2018,140,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",4,3.5
141004,tt1976009,Victor Frankenstein,2015,110,"Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today.",2,3.25
141408,tt1727776,Scouts Guide to the Zombie Apocalypse,2015,93,"Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",2,3.75
141422,tt3077214,Suffragette,2015,106,"In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end.",1,2.5
141513,tt3457734,Fort Tilden,2014,98,A comedy about Allie and Harper and their needlessly difficult journey to the beach.,1,4.0
141544,tt3672742,Turbo Kid,2015,93,"In a post-apocalyptic wasteland in 1997, a comic book fan adopts the persona of his favourite hero to save his enthusiastic friend and fight a tyrannical overlord.",3,3.5
141668,tt3832914,War Room,2015,120,"A seemingly perfect family looks to fix their problems with the help of Miss Clara, an older, wiser woman.",1,0.5
141688,tt3381068,Legend,2015,94,"When Zoe inherits the magical protection of a bewitched Gnome, she quickly realizes that he isn't your garden variety gnome, when he begins eliminating her enemies in extravagant displays of revenge.",2,3.5
141688,tt3569230,Legend,2015,132,Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,2,3.5
141718,tt3705412,Deathgasm,2015,86,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,1,5.0
141749,tt0810819,The Danish Girl,2015,119,A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,2,3.75
141866,tt4062536,Green Room,2015,95,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,3,3.3333333333333335
141890,tt1365050,Beasts of No Nation,2015,137,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",2,3.0
141928,tt3487994,Bloodsucking Bastards,2015,86,A down on his luck cubicle worker and his slacker best friend discover their new boss is a vampire who is turning their coworkers into the un-dead.,1,5.0
141994,tt4009460,Saving Christmas,2014,79,"His annual Christmas party faltering thanks to his cynical brother-in-law, former Growing Pains star Kirk Cameron attempts to save the day by showing him that Jesus Christ remains a crucial component of the over-commercialized holiday..",1,0.5
142020,tt0062083,Oscar,1967,85,"Neurotic businessman must find the right man for his pregnant daughter. In fact, it is little bit complicated.",1,5.0
142074,tt3605418,Knock Knock,2015,99,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.",1,1.5
142196,tt1151911,Cornered!,2009,87,"During their nightly poker game, a group of lowlifes are terrorized in their own convenience store by a masked killer.",1,4.5
142372,tt1018765,Our Brand Is Crisis,2015,107,"A battle-hardened American political consultant is sent to help re-elect a controversial president in Bolivia, where she must compete with a long-term rival working for another candidate.",2,2.75
142422,tt3530002,The Night Before,2015,101,"On Christmas Eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.",4,4.25
142424,tt2625810,Into the Forest,2015,101,"After a massive power outage, two sisters learn to survive on their own in their isolated woodland home.",1,2.0
142448,tt2719848,Everest,2015,121,"The story of New Zealand's Robert ""Rob"" Edwin Hall, who on May 10, 1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest.",6,3.0833333333333335
142488,tt1895587,Spotlight,2015,129,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",19,4.157894736842105
142509,tt3072482,Hardcore Henry,2015,96,"Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.",2,3.75
142536,tt2503944,Burnt,2015,101,Adam Jones (,3,2.0
142598,tt2965466,Last Shift,2014,90,A rookie cop's 1st shift alone in the last night of a closing police station turns into a living nightmare.,1,4.0
142831,tt0453671,Garam Masala,2005,146,A rib tickling tale of two flirts who constantly flirt with women despite one of them being engaged. Chaos ensues when the fiancé finds out that her to-be groom is cheating on her.,1,4.5
142997,tt2510894,Hotel Transylvania 2,2015,89,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",4,2.875
143001,tt3475596,Anti-Social,2015,116,"Central London, today; Dee is an anarchic street-artist confronting the system, Marcus is an armed robber on a jewellery store crime-wave. For the two brothers, being Anti-Social is a way of life.",1,1.5
143257,tt3774466,Ashby,2015,100,"High-school student Ed Wallis enters into a friendship with his neighbor, Ashby, a retired CIA assassin who only has a few months left to live.",2,3.0
